Brachycentridae,Ceratapogonidae,Chironomidae,Chloroperlidae,Copepod,Corydalidae,Dixidae,Dyticidae,Elmidae,Ephemerellidae,Gerridae,Glossostomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Limnephilidae,Mite,Nemouridae,Ostrocod,Pelecorhynchidae,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Psychodidae,Pteronarcidae,Rhyacophilidae,Sialidae,Simuliidae,Smithirnidae,Snail,Tipulidae
0.8210628274466598,0.3458342506225409,-0.9640978524583566,-0.7883941769457306,-0.7559289460184544,-0.7180804893387654,0.17257257495019837,0.46770717334674267,0.7572401854185358,-0.1620623097431848,1,-0.2851124011492332,0,-0.5091331749765978,0.4088929273574972,0.42828238056621865,-0.8240350947924965,-0.5987055538172147,-0.412514323662695,-0.46463411562997536,-0.7257547118137792,-0.7778730490878872,0,-0.7561001062031496,0.5044314012585533,-0.04583492485141052,0,0.1336306209562122,0.16094829342857922,-0.24982656952473908,0.801783725737273,-0.4865127725673278,0.1336306209562122,-0.13800037004026952,-0.2182178902359924
0.2914088232528388,0.7388801902059761,0.059126318384975896,-0.11865330338400554,-2.57686695619723e-17,0.08913118097215812,-0.9918578030818455,0.4308202184276647,-0.7385489458759964,-0.6857588584673602,-0.2851124011492332,1,0,-0.6617815477837645,-0.6741390911362637,-0.9348047704261117,-0.07846671879852093,-0.04373351744818595,0.8866206949335733,-0.14266317516027538,-0.3137932995299154,0.6157316676066776,0,-0.2272166036202423,-0.7443852112213207,0.450347019648799,0,-0.90267093384844,-0.4884801749475039,-0.8437855829725717,0.12309149097933274,-0.5917781341054109,-0.90267093384844,-0.5675645055793873,-0.6197733194098476
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9078599786205446,-0.9723290883049787,0.6947210219061832,0.7669749998986076,0.4849343154722922,0.529988324273989,0.7482949692020301,-0.7620007620011431,0.08466675133346037,0.7380177237154307,-0.5091331749765978,-0.6617815477837645,0,1,0.2787814518867278,0.44242590650130487,0.7509299445605543,0.5942367938250859,-0.39204615768212886,0.5397087250954445,0.8854062804864932,0.13282265575316288,0,0.8103179874387051,0.32286289939283175,-0.21780342093451605,0,0.6350006350009524,0.15884551647207795,0.937851093042802,-0.762000762001143,0.8891787425369734,0.6350006350009524,0.7316960052987856,0.8295613557843404
0.0065921107473032635,-0.3299547512742534,-0.3459018498091519,-0.3654101699684592,-0.42332439077261874,-0.6426459453647545,0.663068731279078,-0.5986710947139655,0.3769410596347189,-0.05966352848889231,0.4088929273574972,-0.6741390911362637,0,0.2787814518867278,1,0.6071324783000154,-0.3907193458341333,-0.49029962720677694,-0.5475799771155305,-0.5653677868265854,-0.17326124878112487,-0.640679038461685,0,-0.336333808789683,0.9300846078152855,-0.022815832379813817,0,0.39911406314264347,0.5423323239274169,0.3419881928494868,0.39911406314264347,-0.055887147387414106,0.39911406314264347,0.1211187139924216,0.29871899562646265
-0.06444390976841893,-0.49586231054880975,-0.23515101625717028,-0.10761969079661368,0.049266463908214674,-0.2549092825025873,0.8913360388882124,-0.19160157893019486,0.8012429664353602,0.6152453928984606,0.42828238056621865,-0.9348047704261117,0,0.44242590650130487,0.6071324783000154,1,-0.13732208939568682,-0.18628750440501188,-0.9917564272366289,0.013458572327922698,0.07722433681559139,-0.8094515783880648,0,0.04613223906418375,0.6118870875881692,-0.6810857391866004,0,0.9405895692936835,0.6810137596425893,0.7055554297936228,0.06967330142916174,0.478054468260704,0.9405895692936835,0.28780653147760704,0.3128840681937159
-0.8992579925163087,-0.6923079383072039,0.9326094435009087,0.9978724529125631,0.6623367895930578,0.941530455262103,0.18349505906262895,-0.40979998093175646,-0.3057237952982944,0.6165540226046771,-0.8240350947924965,-0.07846671879852093,0,0.7509299445605543,-0.3907193458341333,-0.13732208939568682,1,0.9211867197951985,0.16064026724851044,0.8443709055789259,0.9689881158409214,0.6886833768929266,0,0.9796346745087431,-0.29540323106346245,0.006693344468687927,0,0.17562856325646706,-0.3353772431127452,0.5837209220455772,-0.9952285251199798,0.7951710131168325,0.17562856325646706,0.6326794823523711,0.6293671995311212
-0.6940532528532425,-0.6175408000670113,0.7333434175195365,0.9365986222701523,0.4087809042460768,0.9625223409424097,0.12685882432876167,-0.16710804262879497,-0.11140536175252996,0.6317227394796406,-0.5987055538172147,-0.04373351744818595,0,0.5942367938250859,-0.49029962720677694,-0.18628750440501188,0.9211867197951985,1,0.22927034301417906,0.9352398779151904,0.880039765194975,0.6919007518090962,0,0.8884298361117614,-0.2672125771384,0.17350188119991933,0,0.08129580452211645,-0.6050635045059606,0.4672131949499602,-0.9123195840815289,0.684286230323983,0.08129580452211645,0.7629521510685608,0.6785280746798968
0.033991415607758764,0.4253428648368028,0.23453455350774888,0.13743056797864148,-0.12126781251816651,0.26470588235294124,-0.8374554750756845,0.1286239388568817,-0.7717436331412898,-0.6001296931484158,-0.412514323662695,0.8866206949335733,0,-0.39204615768212886,-0.5475799771155305,-0.9917564272366289,0.16064026724851044,0.22927034301417906,1,0,-0.03801704305890483,0.8258958436203165,0,-0.030969005213075034,-0.5218644154802355,0.7647058823529412,0,-0.9432422182837986,-0.7388402246468264,-0.6679622856697066,-0.0857492925712544,-0.46828480376737247,-0.9432422182837986,-0.19108872646372282,-0.21004201260420152
-0.5793965584936114,-0.5624023691739588,0.6285989063568415,0.8592214019027283,0.5190404464727453,0.9386221863047715,0.1948894931277124,0.048291713080391,0.096583426160782,0.7930868859684377,-0.46463411562997536,-0.14266317516027538,0,0.5397087250954445,-0.5653677868265854,0.013458572327922698,0.8443709055789259,0.9352398779151904,0,1,0.8093049568509193,0.48548139463367024,0,0.8720458614234103,-0.34970392974376485,-0.13251136747832065,0,0.28975027848234586,-0.4384658002891318,0.5236405173327898,-0.8692508354470376,0.7708899341707574,0.28975027848234586,0.687692941045352,0.5520202606419479
-0.9406095017945915,-0.848588067600412,0.8791219177517415,0.9770196144248525,0.6034808938062489,0.8585515557469334,0.4159935151498108,-0.5403341513230449,-0.13854721828796016,0.7211071991109924,-0.7257547118137792,-0.3137932995299154,0,0.8854062804864932,-0.17326124878112487,0.07722433681559139,0.9689881158409214,0.880039765194975,-0.03801704305890483,0.8093049568509193,1,0.5216369124472833,0,0.9773967288826234,-0.06830898495630967,-0.05702556458835722,0,0.3602227675486965,-0.2105128912035737,0.7546066472036987,-0.9698305280157213,0.880782293516148,0.3602227675486965,0.7470164168305303,0.7692386441983344
-0.4844782900309107,-0.07168741508272423,0.7071640850166527,0.6693611735834339,0.30383595513009104,0.7355200358167466,-0.5205522022158824,-0.12566374323517251,-0.7458751211377984,-0.08777360193012047,-0.7778730490878872,0.6157316676066776,0,0.13282265575316288,-0.640679038461685,-0.8094515783880648,0.6886833768929266,0.6919007518090962,0.8258958436203165,0.48548139463367024,0.5216369124472833,1,0,0.5377808676874734,-0.5711656108613027,0.5505972290802111,0,-0.5918356939462965,-0.727845344381126,-0.1629368801370254,-0.6323723853124813,0.11125493432121884,-0.5918356939462965,0.2068876440783688,0.18865899844488998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8987550704300441,-0.752929342776612,0.8975024132852939,0.9800927615840601,0.7235680511449363,0.9153061540753286,0.3206529240339859,-0.39125402252874997,-0.16051447078102557,0.748247651012689,-0.7561001062031496,-0.2272166036202423,0,0.8103179874387051,-0.336333808789683,0.04613223906418375,0.9796346745087431,0.8884298361117614,-0.030969005213075034,0.8720458614234103,0.9773967288826234,0.5377808676874734,0,1,-0.24808430430897352,-0.17549102954075846,0,0.3611575592573075,-0.19239845992620172,0.7033283352394504,-0.9931832879575957,0.8976560839279083,0.3611575592573075,0.6494214567940579,0.6389151433378875
0.015268935394294117,-0.4485848288007345,-0.38179001063355034,-0.2500665305919434,-0.5719714462379855,-0.48883502209541035,0.7321613062899252,-0.5103709304485164,0.5585191314342255,0.09586080741074778,0.5044314012585533,-0.7443852112213207,0,0.32286289939283175,0.9300846078152855,0.6118870875881692,-0.29540323106346245,-0.2672125771384,-0.5218644154802355,-0.34970392974376485,-0.06830898495630967,-0.5711656108613027,0,-0.24808430430897352,1,0.1255116948623351,0,0.4044448882799563,0.27300369444408157,0.4020649789513221,0.30814848630853814,0.010787354707530658,0.4044448882799563,0.40406201402968794,0.5189295075710122
0.0793133030847704,0.12945217625467914,-0.0394278192205401,0.02190922098210226,-0.6063390625908325,0.02941176470588238,-0.4083460580947552,-0.12862393885688161,-0.37158026780876924,-0.5264675647475271,-0.04583492485141052,0.450347019648799,0,-0.21780342093451605,-0.022815832379813817,-0.6810857391866004,0.006693344468687927,0.17350188119991933,0.7647058823529412,-0.13251136747832065,-0.05702556458835722,0.5505972290802111,0,-0.17549102954075846,0.1255116948623351,1,0,-0.7717436331412896,-0.7706182988251844,-0.4542143542554005,0.08574929257125442,-0.492299409088776,-0.7717436331412896,0.1910887264637229,0.21004201260420147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.3303371820775583,-0.6469966392206306,0.07939904665965446,0.19743431192754105,0.3535533905932738,0.05716619504750294,0.8878477434983879,-0.25000000000000006,0.6666666666666667,0.8085088511576451,0.1336306209562122,-0.90267093384844,0,0.6350006350009524,0.39911406314264347,0.9405895692936835,0.17562856325646706,0.08129580452211645,-0.9432422182837986,0.28975027848234586,0.3602227675486965,-0.5918356939462965,0,0.3611575592573075,0.4044448882799563,-0.7717436331412896,0,1,0.6253754237263072,0.8568683101684141,-0.2499999999999999,0.7351470441147051,0.9999999999999999,0.39405665826901687,0.40824829046386296
0.0045907723380957085,-0.05494782433855664,-0.14975864185607046,-0.35400275705318973,0.2948048019361883,-0.513745532550123,0.45241627753646313,-0.2432015536713418,0.22389984306250507,0.09597446379882625,0.16094829342857922,-0.4884801749475039,0,0.15884551647207795,0.5423323239274169,0.6810137596425893,-0.3353772431127452,-0.6050635045059606,-0.7388402246468264,-0.4384658002891318,-0.2105128912035737,-0.727845344381126,0,-0.19239845992620172,0.27300369444408157,-0.7706182988251844,0,0.6253754237263072,1,0.32476629245407085,0.2779446327672477,0.1556801334905824,0.6253754237263072,-0.39404157566503606,-0.2647643160652819
-0.731827033409941,-0.9407845863116058,0.4770725037003614,0.6079451225399666,0.4406526492392317,0.40077737140182407,0.8928028147394965,-0.5842283932966461,0.3894855955310974,0.8699182982018882,-0.24982656952473908,-0.8437855829725717,0,0.937851093042802,0.3419881928494868,0.7055554297936228,0.5837209220455772,0.4672131949499602,-0.6679622856697066,0.5236405173327898,0.7546066472036987,-0.1629368801370254,0,0.7033283352394504,0.4020649789513221,-0.4542143542554005,0,0.8568683101684141,0.32476629245407085,1,-0.6231769528497556,0.916253389695814,0.8568683101684141,0.7070636827739769,0.7632327769721766
0.8919103916094074,0.7009130258223495,-0.9219769895703156,-0.9929784511649858,-0.7071067811865474,-0.9432422182837984,-0.22196193587459692,0.37499999999999994,0.24999999999999992,-0.675862867764594,0.801783725737273,0.12309149097933274,0,-0.762000762001143,0.39911406314264347,0.06967330142916174,-0.9952285251199798,-0.9123195840815289,-0.0857492925712544,-0.8692508354470376,-0.9698305280157213,-0.6323723853124813,0,-0.9931832879575957,0.30814848630853814,0.08574929257125442,0,-0.2499999999999999,0.2779446327672477,-0.6231769528497556,1,-0.8401680504168058,-0.2499999999999999,-0.6250553889784405,-0.6123724356957944
-0.8094880098849939,-0.853127878680905,0.6899853697050365,0.8058093084760185,0.6931032800836722,0.6924211201004735,0.652698644256751,-0.40258052415805284,0.1983730119039681,0.9260541934469757,-0.4865127725673278,-0.5917781341054109,0,0.8891787425369734,-0.055887147387414106,0.478054468260704,0.7951710131168325,0.684286230323983,-0.46828480376737247,0.7708899341707574,0.880782293516148,0.11125493432121884,0,0.8976560839279083,0.010787354707530658,-0.492299409088776,0,0.7351470441147051,0.1556801334905824,0.916253389695814,-0.8401680504168058,1,0.7351470441147051,0.65834218252154,0.6574112430462838
-0.3303371820775583,-0.6469966392206306,0.07939904665965446,0.19743431192754105,0.3535533905932738,0.05716619504750294,0.8878477434983879,-0.25000000000000006,0.6666666666666667,0.8085088511576451,0.1336306209562122,-0.90267093384844,0,0.6350006350009524,0.39911406314264347,0.9405895692936835,0.17562856325646706,0.08129580452211645,-0.9432422182837986,0.28975027848234586,0.3602227675486965,-0.5918356939462965,0,0.3611575592573075,0.4044448882799563,-0.7717436331412896,0,0.9999999999999999,0.6253754237263072,0.8568683101684141,-0.2499999999999999,0.7351470441147051,1,0.39405665826901687,0.40824829046386296
-0.5691639509608442,-0.8557054413824069,0.36276367661554665,0.681423362661918,-0.01921656105060216,0.5779268800366254,0.6240490819821402,-0.3872625779540339,0.37593911076239545,0.7151295805063146,-0.13800037004026952,-0.5675645055793873,0,0.7316960052987856,0.1211187139924216,0.28780653147760704,0.6326794823523711,0.7629521510685608,-0.19108872646372282,0.687692941045352,0.7470164168305303,0.2068876440783688,0,0.6494214567940579,0.40406201402968794,0.1910887264637229,0,0.39405665826901687,-0.39404157566503606,0.7070636827739769,-0.6250553889784405,0.65834218252154,0.39405665826901687,1,0.965237742505373
-0.6742979492990652,-0.9244734516419052,0.42671061351939127,0.6732656050536787,1.8313930346510132e-17,0.4900980294098035,0.6919735266348837,-0.6123724356957946,0.2721655269759087,0.6395151903506455,-0.2182178902359924,-0.6197733194098476,0,0.8295613557843404,0.29871899562646265,0.3128840681937159,0.6293671995311212,0.6785280746798968,-0.21004201260420152,0.5520202606419479,0.7692386441983344,0.18865899844488998,0,0.6389151433378875,0.5189295075710122,0.21004201260420147,0,0.40824829046386296,-0.2647643160652819,0.7632327769721766,-0.6123724356957944,0.6574112430462838,0.40824829046386296,0.965237742505373,1
